"DateTime","Players"
2015-01-01 00:00:00,2522
2015-01-02 00:00:00,NA
2015-01-03 00:00:00,NA
2015-01-04 00:00:00,NA
2015-01-05 00:00:00,NA
2015-01-06 00:00:00,NA
2015-01-07 00:00:00,NA
2015-01-08 00:00:00,NA
2015-01-09 00:00:00,NA
2015-01-10 00:00:00,NA
2015-01-11 00:00:00,NA
2015-01-12 00:00:00,NA
2015-01-13 00:00:00,NA
2015-01-14 00:00:00,NA
2015-01-15 00:00:00,NA
2015-01-16 00:00:00,NA
2015-01-17 00:00:00,NA
2015-01-18 00:00:00,NA
2015-01-19 00:00:00,NA
2015-01-20 00:00:00,NA
2015-01-21 00:00:00,NA
2015-01-22 00:00:00,NA
2015-01-23 00:00:00,NA
2015-01-24 00:00:00,NA
2015-01-25 00:00:00,NA
2015-01-26 00:00:00,NA
2015-01-27 00:00:00,NA
2015-01-28 00:00:00,NA
2015-01-29 00:00:00,NA
2015-01-30 00:00:00,2355
2015-01-31 00:00:00,3686
2015-02-01 00:00:00,6638
2015-02-02 00:00:00,2809
2015-02-03 00:00:00,2589
2015-02-04 00:00:00,3852
2015-02-05 00:00:00,4048
2015-02-06 00:00:00,4048
2015-02-07 00:00:00,4048
2015-02-08 00:00:00,4048
2015-02-09 00:00:00,5669
2015-02-10 00:00:00,5669
2015-02-11 00:00:00,3301
2015-02-12 00:00:00,3301
2015-02-13 00:00:00,6571
2015-02-14 00:00:00,6593
2015-02-15 00:00:00,6260
2015-02-16 00:00:00,NA
2015-02-17 00:00:00,4840
2015-02-18 00:00:00,4773
2015-02-19 00:00:00,4624
2015-02-20 00:00:00,5452
2015-02-21 00:00:00,5507
2015-02-22 00:00:00,5400
2015-02-23 00:00:00,5273
2015-02-24 00:00:00,4734
2015-02-25 00:00:00,NA
2015-02-26 00:00:00,NA
2015-02-27 00:00:00,NA
2015-02-28 00:00:00,NA
2015-03-01 00:00:00,5894
2015-03-02 00:00:00,NA
2015-03-03 00:00:00,NA
2015-03-04 00:00:00,NA
2015-03-05 00:00:00,NA
2015-03-06 00:00:00,NA
2015-03-07 00:00:00,NA
2015-03-08 00:00:00,NA
2015-03-09 00:00:00,NA
2015-03-10 00:00:00,NA
2015-03-11 00:00:00,NA
2015-03-12 00:00:00,NA
2015-03-13 00:00:00,NA
2015-03-14 00:00:00,NA
2015-03-15 00:00:00,NA
2015-03-16 00:00:00,NA
2015-03-17 00:00:00,NA
2015-03-18 00:00:00,NA
2015-03-19 00:00:00,NA
2015-03-20 00:00:00,NA
2015-03-21 00:00:00,NA
2015-03-22 00:00:00,NA
2015-03-23 00:00:00,NA
2015-03-24 00:00:00,NA
2015-03-25 00:00:00,NA
2015-03-26 00:00:00,NA
2015-03-27 00:00:00,NA
2015-03-28 00:00:00,NA
2015-03-29 00:00:00,NA
2015-03-30 01:00:00,NA
2015-03-31 01:00:00,NA
2015-04-01 01:00:00,3496
2015-04-02 01:00:00,NA
2015-04-03 01:00:00,NA
2015-04-04 01:00:00,NA
2015-04-05 01:00:00,NA
2015-04-06 01:00:00,NA
2015-04-07 01:00:00,NA
2015-04-08 01:00:00,NA
2015-04-09 01:00:00,NA
2015-04-10 01:00:00,NA
2015-04-11 01:00:00,NA
2015-04-12 01:00:00,NA
2015-04-13 01:00:00,NA
2015-04-14 01:00:00,NA
2015-04-15 01:00:00,NA
2015-04-16 01:00:00,NA
2015-04-17 01:00:00,NA
2015-04-18 01:00:00,NA
2015-04-19 01:00:00,1932
2015-04-20 01:00:00,1464
2015-04-21 01:00:00,1361
2015-04-22 01:00:00,1298
2015-04-23 01:00:00,1247
2015-04-24 01:00:00,1276
2015-04-25 01:00:00,1660
2015-04-26 01:00:00,3583
2015-04-27 01:00:00,3223
2015-04-28 01:00:00,2770
2015-04-29 01:00:00,2537
2015-04-30 01:00:00,2338
2015-05-01 01:00:00,2392
